,Image_1_Actin_Ki67,Image_2_COXI_Actin,Image_3_P2X7_Actin,Image_4_Antibody_Control,Image_5_Ki67_Actin_2_Full,Image_7_COXI_COXII,Image_8_3NT,med,iqr,minout,maxout
28,1.3484267777777779,2.010864222222222,1.0163027777777778,1.3421277777777778,4.624942222222222,6.186335777777778,4.192066555555556,2.010864222222222,3.063227111111111,-3.2495633888888884,9.003345055555556
29,1.370352888888889,1.987239,1.0406196666666667,1.3891855555555555,4.823669333333333,6.133217444444444,4.337955222222222,1.987239,3.201043055555555,-3.4217953611111103,9.38237686111111
30,1.385812,1.9736642222222223,1.0719935555555555,1.4220744444444444,5.002728777777778,6.083244666666666,4.500913111111111,1.9736642222222223,3.3478777222222225,-3.6178733611111116,9.77363752777778
31,1.3842717777777778,1.9890577777777778,1.104419111111111,1.4668472222222222,5.124952,6.062751888888889,4.686076777777778,1.9890577777777778,3.4799548888888894,-3.7943728333333344,10.125446722222224
32,1.3707012222222221,2.004712777777778,1.1302637777777778,1.5054196666666666,5.177331,6.064424222222223,4.894745555555556,2.004712777777778,3.5979778333333328,-3.9589063055555545,10.433005027777776
33,1.343078888888889,2.0481563333333335,1.1546008888888888,1.5426564444444444,5.233689333333333,6.0747527777777774,5.096482222222222,2.0481563333333335,3.7222181111111112,-4.1404595,10.748412944444445
34,1.3199754444444445,2.099341888888889,1.1849757777777779,1.5930644444444444,5.208531444444445,6.104053555555556,5.328661444444444,2.099341888888889,3.8120765,-4.261594805555555,10.986711194444444
35,1.2855366666666668,2.140721777777778,1.2148593333333333,1.6497607777777779,5.014826222222222,6.120285666666667,5.582012222222223,2.140721777777778,3.8307705,-4.278507027777778,11.044574972222222
36,1.2554794444444444,2.2224093333333332,1.2648165555555555,1.705532111111111,4.589021555555555,6.164890111111111,5.731295111111111,2.2224093333333332,3.6749840000000003,-4.027301666666667,10.672634333333335
37,1.2314877777777777,2.288293,1.3111956666666666,1.7486114444444445,4.184492555555556,6.253681333333334,5.9388704444444445,2.288293,3.5317779444444453,-3.767763361111112,10.359348416666668
38,1.2067273333333333,2.416087777777778,1.3506086666666666,1.7831057777777777,,6.322614,6.126827666666666,2.0995967777777778,3.74040975,-4.151881680555556,10.809757319444444
39,1.182364,2.5600187777777776,1.413317,1.8342414444444444,,6.410618444444444,6.237684777777778,2.197130111111111,3.7997201666666665,-4.181032138888888,11.017848527777776
40,1.1481852222222222,2.713636111111111,1.4772446666666668,1.8744454444444445,,6.4962612222222225,6.3506833333333335,2.294040777777778,3.8648766666666665,-4.220770138888888,11.238736527777778
41,1.119815888888889,2.875838,1.5324672222222222,1.9330102222222223,,6.527218666666666,6.408753666666667,2.404424111111111,3.8929217777777785,-4.206779694444445,11.364907416666668
42,1.0987173333333333,3.0490981111111113,1.5623033333333334,1.9945781111111112,,6.533128777777778,6.398741444444444,2.5218381111111112,3.890958583333333,-4.166065847222222,11.397768486111111
43,1.0784523333333333,3.157665,1.5975746666666666,2.038200888888889,,6.459825777777778,6.340156777777778,2.5979329444444446,3.836802611111111,-4.047472694444444,11.29973775
44,1.0550546666666667,3.2995693333333334,1.652406,2.083734,,6.309598111111111,6.1964733333333335,2.691651666666667,3.7120093333333335,-3.8077759999999996,11.040261333333333
45,1.0339771111111111,3.303774777777778,1.698042111111111,2.096810666666667,,6.072091555555556,6.007539666666666,2.7002927222222226,3.5338641944444444,-3.503062041666667,10.632394736111111
46,1.0113095555555556,3.261307111111111,1.7617204444444445,2.098744,,5.747578222222222,5.729222777777778,2.6800255555555554,3.266267527777778,-3.0534249583333333,10.011645152777778
47,0.9913942222222222,3.1175695555555554,1.841879888888889,2.0980837777777777,,5.275020111111111,5.383031,2.6078266666666665,2.829726611111111,-2.3386590555555555,8.980247388888888
48,0.958426,2.941657,1.911393,2.103063888888889,,4.775665555555555,5.000185888888889,2.5223604444444447,2.3578526944444445,-1.5774683194444448,7.853942458333333
49,0.9365852222222222,2.673299,1.9828768888888888,2.0999896666666666,,4.243437444444444,4.614622777777778,2.3866443333333334,1.83874775,-0.7459665416666672,6.609024458333334
50,0.9135273333333334,2.440023222222222,2.0613852222222224,,,3.626859777777778,4.211694777777778,2.440023222222222,1.5654745555555554,-0.28682661111111063,5.975071611111111
51,0.8965721111111111,2.0594834444444445,2.1004952222222224,,,3.0060176666666667,3.7218495555555555,2.1004952222222224,0.9465342222222222,0.6396821111111113,4.425819
52,0.8826437777777778,1.7084511111111111,2.1514694444444444,,,2.329727777777778,3.2520855555555555,2.1514694444444444,0.6212766666666667,0.7765361111111111,3.261642777777778
53,0.8695615555555556,1.4263245555555555,2.174517777777778,,,,2.5273743333333334,1.8004211666666667,0.9755981111111112,-0.1762633611111113,3.7261290833333334
54,0.867766,1.1469212222222223,2.1847702222222223,,,,1.7575542222222222,1.4522377222222222,0.7872258055555557,-0.10370629166666667,3.045196930555556
55,0.8556408888888889,0.879014,2.2005397777777778,,,,1.3291198888888889,1.1040669444444444,0.6738041388888887,-0.13753548611111088,2.557681069444444
56,0.8570038888888889,0.6649212222222223,2.2106583333333334,,,,,0.8570038888888889,0.7728685555555556,-0.3983402777777777,2.6931339444444444
57,0.8452381111111111,0.41701866666666665,2.179751111111111,,,,,0.8452381111111111,0.8813662222222222,-0.6909209444444443,2.8345439444444445
58,0.8447594444444444,,2.158288111111111,,,,,1.501523777777778,0.6567643333333335,0.18799511111111078,2.815052444444445
59,0.8326153333333334,,2.1218344444444446,,,,,1.477224888888889,0.6446095555555555,0.18800577777777783,2.766444
60,0.8292982222222223,,2.022679666666667,,,,,1.4259889444444447,0.5966907222222224,0.23260749999999975,2.6193703888888895
61,0.821551,,1.9205322222222223,,,,,1.3710416111111112,0.5494906111111111,0.27206038888888906,2.470022833333333
62,0.816795,,1.7619005555555556,,,,,1.2893477777777778,0.4725527777777776,0.34424222222222256,2.2344533333333327
63,0.8114453333333334,,1.5687287777777779,,,,,1.1900870555555556,0.37864172222222203,0.43280361111111154,1.9473704999999997
64,0.795866,,1.432397,,,,,1.1141315,0.3182655000000001,0.47760049999999976,1.7506625000000002
65,0.7901273333333333,,1.2539542222222222,,,,,1.0220407777777778,0.2319134444444445,0.5582138888888888,1.4858676666666668
66,0.775178,,1.033101111111111,,,,,0.9041395555555556,0.12896155555555555,0.6462164444444445,1.1620626666666667
67,0.765947,,0.902588,,,,,0.8342674999999999,0.06832050000000012,0.6976264999999997,0.9709085000000002
68,0.7637624444444444,,0.6499881111111111,,,,,0.7068752777777778,0.0568871666666666,0.5931009444444445,0.8206496111111109
69,0.7526703333333333,,,,,,,0.7526703333333333,0.0,0.7526703333333333,0.7526703333333333
70,0.7474207777777778,,,,,,,0.7474207777777778,0.0,0.7474207777777778,0.7474207777777778
71,0.7461086666666666,,,,,,,0.7461086666666666,0.0,0.7461086666666666,0.7461086666666666
72,0.7426001111111111,,,,,,,0.7426001111111111,0.0,0.7426001111111111,0.7426001111111111
73,0.7450382222222223,,,,,,,0.7450382222222223,0.0,0.7450382222222223,0.7450382222222223
74,0.7523063333333333,,,,,,,0.7523063333333333,0.0,0.7523063333333333,0.7523063333333333
75,0.7493805555555556,,,,,,,0.7493805555555556,0.0,0.7493805555555556,0.7493805555555556
76,0.7540923333333334,,,,,,,0.7540923333333334,0.0,0.7540923333333334,0.7540923333333334
77,0.7666463333333333,,,,,,,0.7666463333333333,0.0,0.7666463333333333,0.7666463333333333
78,0.7702234444444445,,,,,,,0.7702234444444445,0.0,0.7702234444444445,0.7702234444444445
79,0.7715068888888889,,,,,,,0.7715068888888889,0.0,0.7715068888888889,0.7715068888888889
80,0.7830286666666667,,,,,,,0.7830286666666667,0.0,0.7830286666666667,0.7830286666666667
81,0.7915597777777778,,,,,,,0.7915597777777778,0.0,0.7915597777777778,0.7915597777777778
82,0.7890025555555555,,,,,,,0.7890025555555555,0.0,0.7890025555555555,0.7890025555555555
83,0.7940994444444445,,,,,,,0.7940994444444445,0.0,0.7940994444444445,0.7940994444444445
84,0.7989911111111111,,,,,,,0.7989911111111111,0.0,0.7989911111111111,0.7989911111111111
85,0.7967682222222222,,,,,,,0.7967682222222222,0.0,0.7967682222222222,0.7967682222222222
86,0.7867321111111111,,,,,,,0.7867321111111111,0.0,0.7867321111111111,0.7867321111111111
87,0.7790238888888888,,,,,,,0.7790238888888888,0.0,0.7790238888888888,0.7790238888888888
88,0.763149,,,,,,,0.763149,0.0,0.763149,0.763149
89,0.7406526666666666,,,,,,,0.7406526666666666,0.0,0.7406526666666666,0.7406526666666666
90,0.7120648888888889,,,,,,,0.7120648888888889,0.0,0.7120648888888889,0.7120648888888889
91,0.6820111111111111,,,,,,,0.6820111111111111,0.0,0.6820111111111111,0.6820111111111111
92,0.6499646666666666,,,,,,,0.6499646666666666,0.0,0.6499646666666666,0.6499646666666666
93,0.615159,,,,,,,0.615159,0.0,0.615159,0.615159
