,means,med,iqr,minout,maxout
0,1.6102512063492063,0.9154501111111111,1.3421441666666667,-1.7940414722222224,3.5745351944444446
1,1.8984263968253967,1.328471888888889,1.268259111111111,-1.4725800555555555,3.6004563888888885
2,2.0656414761904762,1.4583434444444445,1.173042666666667,-1.1272269444444447,3.564943722222223
3,2.1967600158730156,1.484605,1.0721402222222225,-0.7491191666666671,3.5394417222222225
4,2.321842365079365,1.5352304444444445,1.040638722222222,-0.5509430833333329,3.611611805555555
5,2.4112488412698414,1.5904427777777779,1.1009422222222223,-0.5903331666666667,3.8134357222222226
6,2.48860773015873,1.6484113333333332,1.182881777777778,-0.6561203333333336,4.075406777777778
7,2.544039476190476,1.7278884444444444,1.2381562222222222,-0.680082888888889,4.272542
8,2.579752841269841,1.8315683333333332,1.3046744999999997,-0.7500264722222216,4.4686715277777775
9,2.6098043809523808,1.9611644444444445,1.3609765000000003,-0.8198586944444448,4.624047305555556
10,2.632043571428572,2.1148336666666667,1.3882346666666667,-0.851630888888889,4.701307777777778
11,2.6384599841269845,2.1980326666666667,1.4165723888888886,-0.8858695833333328,4.780419972222221
12,2.6321352222222223,2.234527,1.4416533333333335,-0.9214423888888894,4.845170944444445
13,2.6234750634920636,2.2455837777777776,1.4894312222222221,-1.0106488888888885,4.947075999999999
14,2.618940476190476,2.232035888888889,1.5515058333333331,-1.1342524722222218,5.07177086111111
15,2.612676349206349,2.215828,1.620603722222222,-1.2676623055555551,5.214752583333333
16,2.6172134285714286,2.2169571111111113,1.6860592222222222,-1.3649444444444443,5.379292444444444
17,2.6164608730158725,2.2012654444444446,1.758370888888889,-1.472133388888889,5.561350166666667
18,2.621890253968254,2.2158407777777778,1.848910222222222,-1.610905055555555,5.7847358333333325
19,2.631531888888889,2.227087,1.934297611111111,-1.734233472222222,6.002956972222222
20,2.638476142857143,2.239169111111111,2.0035213888888888,-1.8348715833333333,6.179213972222222
21,2.6415553333333333,2.2208995555555555,2.0621959999999997,-1.9091924999999992,6.339591499999999
22,2.660408428571429,2.164069,2.1467325555555554,-2.0097115,6.577218722222222
23,2.687142380952381,2.0965035555555556,2.2367055555555555,-2.1064679999999996,6.8403542222222224
24,2.731068238095238,2.063942111111111,2.355487111111111,-2.2531988888888885,7.168749555555555
25,2.789514174603174,2.062367222222222,2.5386046666666666,-2.5143079444444445,7.640110722222222
26,2.8462966825396827,2.051932888888889,2.7124355555555555,-2.7638007222222223,8.0859415
27,2.9000225555555557,2.0339627777777776,2.888946611111111,-3.011272916666666,8.544513527777777
28,2.9601523015873012,2.010864222222222,3.063227111111111,-3.2495633888888884,9.003345055555556
29,3.011748444444444,1.987239,3.201043055555555,-3.4217953611111103,9.38237686111111
30,3.0629186825396824,1.9736642222222223,3.3478777222222225,-3.6178733611111116,9.77363752777778
31,3.1169109365079364,1.9890577777777778,3.4799548888888894,-3.7943728333333344,10.125446722222224
32,3.163942603174603,2.004712777777778,3.5979778333333328,-3.9589063055555545,10.433005027777776
33,3.2133452698412697,2.0481563333333335,3.7222181111111112,-4.1404595,10.748412944444445
34,3.2626577142857136,2.099341888888889,3.8120765,-4.261594805555555,10.986711194444444
35,3.2868575238095237,2.140721777777778,3.8307705,-4.278507027777778,11.044574972222222
36,3.2762063174603173,2.2224093333333332,3.6749840000000003,-4.027301666666667,10.672634333333335
37,3.2795188888888887,2.288293,3.5317779444444453,-3.767763361111112,10.359348416666668
