,Image_1_Actin_Ki67,Image_2_COXI_Actin,Image_3_P2X7_Actin,Image_4_Antibody_Control,Image_5_Ki67_Actin_2_Full,Image_7_COXI_COXII,Image_8_3NT
21,0.7284126708269377,1.7936340428964606,0.5239408638454175,0.9795235433245947,2.7892025754548593,6.479892887338564,3.0011269886058263
22,0.7888852583499717,1.7440738990637312,0.5525819243086652,0.9696967351911132,2.9280731502712376,6.388047058687339,3.123303313633663
23,0.8251721385040937,1.702283878070055,0.5697787672342038,0.9871473831048997,3.1068300179860944,6.287086138308254,3.209919770951897
24,0.8807397368372059,1.6714534568412767,0.5883166732480869,0.997959433163417,3.2887525338239283,6.251886468143241,3.3351736416316924
25,0.9147305555022648,1.6801644743512711,0.6087231168896495,1.018382295676351,3.546552833592646,6.213401871511616,3.493375714738762
26,0.9441521616187005,1.6835281242307423,0.660802290534507,1.0219469515688417,3.851069774061189,6.20291212509427,3.6052693408876553
27,1.0087790130337517,1.6664221926274725,0.676842681553215,1.0390342335898741,4.128326634838255,6.159782318107891,3.7633525341009166
28,1.0332744193019892,1.6631146693792638,0.72710715365289,1.0671925165981515,4.40106138596539,6.122515557577919,3.93567767884257
29,1.06111793150719,1.6621448299046864,0.7492374270629328,1.1045544179879445,4.614857419110947,6.06854340821059,4.109150435106855
30,1.0602791512485248,1.6501990016269277,0.7807102107779955,1.1346104385346474,4.803617540802913,6.0191874738189535,4.29137449856996
31,1.06955082601324,1.680311050486653,0.8165645590532795,1.184293767104316,4.913626641515427,5.996870007157925,4.490690707121689
32,1.0768591041734341,1.7093530720663928,0.8432633132572396,1.2407087081288912,4.966361243055361,5.999102373086548,4.70731734004065
33,1.0653610719827071,1.7614288714508677,0.8741089034163788,1.278647377946618,5.029496538786402,6.0091536358662285,4.924956861946847
34,1.0360428530575352,1.8162943012875228,0.9035852505169067,1.3376588499521496,5.012602684493114,6.0455607951056525,5.155347226112991
35,1.0143382148944315,1.8493707466888563,0.9270774086951238,1.3821412722477402,4.839871838972964,6.06475348416501,5.424202748033015
36,1.005349824480589,1.9504613041584775,0.9860645154349756,1.4249438592945773,4.420864981948654,6.1149003266434265,5.577307531380053
37,0.9807042765369987,2.0169508381728183,1.036496154059064,1.4849625743492405,4.007297177024047,6.1993716464063535,5.79405448304367
38,0.9734400392447183,2.1291726075229707,1.078228279043081,1.4983460723447968,,6.27133488219599,6.000562306428464
39,0.935424952395942,2.281251947371383,1.1354722460803377,1.566063836304738,,6.352664667846789,6.122407905168999
40,0.9206996221673756,2.4431917428705145,1.1977736999245876,1.6247830807884893,,6.438915818127658,6.238811349512066
41,0.8895480599224797,2.6012294724763327,1.279401568603212,1.7014342483515605,,6.464953570329529,6.317064357567712
42,0.8807975626507618,2.7970609181947363,1.3120281363634125,1.7779174157259376,,6.471887367609985,6.31125927176749
43,0.8737256323801572,2.905404976304536,1.3574453575463297,1.8310361716151093,,6.400438876399842,6.264268878889909
44,0.8383711519509417,3.0767923341287706,1.4242153556359118,1.8708092378507912,,6.255563110685749,6.12959808020493
45,0.8285209536642977,3.088492464882781,1.4771045615883405,1.8925801501714181,,6.0222783740759445,5.944427342934944
46,0.8025874029704272,3.056729359186369,1.5395976204870945,1.9030585534850113,,5.692151082485346,5.667771209357342
47,0.7939152087405327,2.945016688013466,1.620514830674189,1.9120953761507073,,5.216447763536752,5.328615179646182
48,0.754731536968778,2.7786559384926757,1.6878785223512487,1.9220693373590212,,4.713616457910448,4.955032993841965
49,0.7489568974181341,2.5236769147415825,1.764261767399293,1.925939706510555,,4.179035816206613,4.56704772314035
50,0.7396236430297587,2.28819401436259,1.8449719495342227,,,3.5562477972033077,4.168929126725923
51,0.7161177936605055,1.9157921226758985,1.891293636210391,,,2.936101547710446,3.6704920814970934
52,0.7083252023412776,1.5473013046148298,1.9588565393328479,,,2.271642703952229,3.2000478735852202
53,0.698370882111914,1.2578011031678775,2.0040039665316627,,,,2.479490783056097
54,0.6946842400365763,0.9747675535881867,2.019235324932596,,,,1.7337590461278778
55,0.6855957091786069,0.7127932702876585,2.0446986861357574,,,,1.3118282346467307
56,0.6871051878824642,0.5004820218790947,2.0698118760894917,,,,
57,0.6807716063068232,0.27373819951796785,2.0389149186401188,,,,
58,0.6662299668439919,,2.0316733170912937,,,,
59,0.6604910436133581,,2.0051626341921653,,,,
60,0.6594515960657131,,1.9097654003745301,,,,
61,0.6548765744032646,,1.8106677755264293,,,,
62,0.6522182289122612,,1.6383352388928079,,,,
63,0.6498461725257981,,1.4520197320161972,,,,
64,0.6417656994516295,,1.317410210649349,,,,
65,0.6416748170993652,,1.1302510353303765,,,,
66,0.6103945396439648,,0.8976021018792776,,,,
67,0.6082743614315694,,0.7518972606585074,,,,
68,0.6087417614190545,,0.5035355166183582,,,,
69,0.6037223458247492,,,,,,
70,0.6043644540753985,,,,,,
71,0.6071669792234716,,,,,,
72,0.5901086801668644,,,,,,
73,0.5952939581083708,,,,,,
74,0.6021604306963623,,,,,,
75,0.6029674775611488,,,,,,
76,0.6095047126338253,,,,,,
77,0.6214781217695327,,,,,,
78,0.6289848009196082,,,,,,
79,0.632427117532917,,,,,,
80,0.6434909618414755,,,,,,
81,0.6517622258666703,,,,,,
82,0.6509091528354181,,,,,,
83,0.6547614939141495,,,,,,
84,0.6598178156477575,,,,,,
85,0.6599102116794274,,,,,,
86,0.6533554648503322,,,,,,
87,0.6498272821921127,,,,,,
88,0.6392708517195015,,,,,,
89,0.6255581166198605,,,,,,
90,0.580898554209766,,,,,,
91,0.5607113891655671,,,,,,
92,0.538381789875778,,,,,,
93,0.4961578677249798,,,,,,
