,means,med,iqr,minout,maxout
39,0.5881366098625,0.5881366098625,0.16810572817958613,0.2519251535033278,0.9243480662216723
40,0.6306261356553744,0.6306261356553744,0.18610046825452486,0.25842519914632467,1.0028270721644241
41,0.659552898497759,0.659552898497759,0.19632742499755473,0.2668980485026495,1.0522077484928685
42,0.7015269709122398,0.7015269709122398,0.19333929039968034,0.3148483901128792,1.0882055517116005
43,0.7323563671678202,0.7323563671678202,0.21090725745367533,0.31054185226046954,1.1541708820751708
44,0.7684500959567342,0.7684500959567342,0.2254072477843907,0.3176356003879528,1.2192645915255156
45,0.7812392435999491,0.7812392435999491,0.24867107252747456,0.283897098545,1.2785813886548982
46,0.7839046148868867,0.7839046148868867,0.27316099411648764,0.2375826266539114,1.330226603119862
47,0.7846438356507122,0.7846438356507122,0.31444422691222496,0.15575538182626225,1.413532289475162
48,0.7689520398012605,0.7689520398012605,0.3554285710601939,0.058094897680872726,1.4798091819216483
49,0.7525387713110896,0.7525387713110896,0.39969811802438293,-0.04685746473767616,1.5519350073598555
50,0.7395651191497591,0.7395651191497591,0.43395383821602385,-0.1283425572822886,1.6074727955818067
51,0.7054158923785283,0.7054158923785283,0.47431503770481837,-0.24321418303110837,1.6540459677881652
52,0.6877360397597199,0.6877360397597199,0.5149998583745639,-0.3422636769894079,1.7177357565088476
53,0.6637699813472608,0.6637699813472608,0.5319372191568675,-0.40010445696647423,1.727644419660996
54,0.6486213837590554,0.6486213837590554,0.5481899754272377,-0.44775856709541995,1.745001334613531
55,0.6276828893882704,0.6276828893882704,0.5632733413658357,-0.4988637933434011,1.754229572119942
56,0.6057734938792245,0.6057734938792245,0.5569923656365072,-0.5082112373937899,1.719758225152239
57,0.5702698224674447,0.5702698224674447,0.5436445121633766,-0.5170192018593085,1.657558846794198
58,1.0863627041963522,1.0863627041963522,0.0,1.0863627041963522,1.0863627041963522
59,1.0270485532966283,1.0270485532966283,0.0,1.0270485532966283,1.0270485532966283
60,0.9448663845586429,0.9448663845586429,0.0,0.9448663845586429,0.9448663845586429
61,0.8697838248912848,0.8697838248912848,0.0,0.8697838248912848,0.8697838248912848
62,0.7639181180633162,0.7639181180633162,0.0,0.7639181180633162,0.7639181180633162
63,0.6424377770296027,0.6424377770296027,0.0,0.6424377770296027,0.6424377770296027
64,0.5623557985836031,0.5623557985836031,0.0,0.5623557985836031,0.5623557985836031
65,0.4265070739089925,0.4265070739089925,0.0,0.4265070739089925,0.4265070739089925
66,0.3037032271243652,0.3037032271243652,0.0,0.3037032271243652,0.3037032271243652
67,0.20984089857794777,0.20984089857794777,0.0,0.20984089857794777,0.20984089857794777
68,0.1034378987381903,0.1034378987381903,0.0,0.1034378987381903,0.1034378987381903
