,hsp90_3NT33_OG,hsp90_3NT56,hsp90_3NT56_OG,Image_1_Actin_Ki67,Image_2_COXI_Actin,Image_3_P2X7_Actin,Image_4_Antibody_Control,Image_5_Ki67_Actin_2_Full,Image_7_COXI_COXII,Image_8_3NT
0,20.955882352941178,,20.540983606557376,20.0,,,,21.812510412722453,20.303030303030305,20.5
1,20.789473684210527,,20.47222222222222,20.571428571428573,,,,21.78567285065397,20.873872929335292,20.390243902439025
2,20.838709677419356,20.02777777777778,20.589622641509433,20.294117647058822,,,,21.837499554573636,21.500025061400432,20.622881355932204
3,20.797101449275363,20.22551724137931,20.518691588785046,20.603960396039604,,,20.729559748427672,21.93583366358282,21.68314496879763,21.02586903799515
4,21.0327868852459,20.352222033994014,20.516806722689076,20.96037296037296,20.45614035087719,,21.325242718446603,22.02252545891788,21.66367997441501,21.361669829222013
5,20.825396825396826,,20.489247311827956,21.12225405921681,20.856375838926173,,21.00925925925926,22.03914464921415,21.584777273557748,21.557191690770445
6,20.825,20.148054145516074,20.552083333333332,21.326122228231476,21.25381679389313,,20.516220028208746,22.049737909542802,21.528990784351734,21.42728551336146
7,20.6875,20.580950752737916,20.453125,21.36046966731898,21.222096701310438,,20.358090185676392,22.025283933650194,21.48480597872952,21.27784974093264
8,20.660377358490567,20.57297622375253,20.59605911330049,21.382022471910112,21.05270899730326,,20.346153846153847,21.966949059704216,21.414178780781004,21.149283439490446
9,20.74418604651163,20.489300407735,20.46629213483146,21.354022988505747,20.646822742474917,,20.22608695652174,21.87069849789931,21.316220348845075,20.844529750479847
10,20.96,20.382868218513014,20.42512077294686,21.37118780096308,20.41209723007349,,20.29787234042553,21.75555718352311,21.1914517669532,20.813694267515924
11,21.05263157894737,20.41184541504688,20.515463917525775,21.288128432615125,20.257756563245824,,20.195652173913043,21.670436198665843,21.125988980611215,21.00173862648508
12,20.727272727272727,20.451699808985413,20.41891891891892,21.22938144329897,20.26378896882494,,20.045454545454547,21.588182753111067,21.086733814932643,21.006668687481056
