,hsp90_3NT33_OG,hsp90_3NT56,hsp90_3NT56_OG,Image_1_Actin_Ki67,Image_2_COXI_Actin,Image_3_P2X7_Actin,Image_4_Antibody_Control,Image_5_Ki67_Actin_2_Full,Image_7_COXI_COXII,Image_8_3NT
0,16.081190798376184,15.315147076772854,15.880816975478506,15.820689655172414,,15.307692307692308,,18.36847251213068,15.68649946638207,15.934246575342465
1,16.08490566037736,15.479008598887203,15.844845699277741,15.916666666666666,,15.326034063260341,,18.513450598590552,16.493447282454923,16.34394193188163
2,16.0661800486618,16.054976747539566,15.888350150701088,16.023277467411546,,15.470588235294118,15.325688073394495,18.618209933293745,17.361726954492415,16.63397996162865
3,16.10320452403393,16.57368493673249,15.857669660381847,16.283677298311446,15.19767441860465,15.473884140550807,15.86742470061691,18.77749044771622,17.65107800735885,17.290120174412422
4,16.079288803459875,16.901552111311698,15.882049780380674,16.650435400746403,15.760021786492375,15.426739926739927,16.033973668669887,18.918622575109794,17.763057726943572,17.751204919395047
5,16.12579229644076,15.440233236151604,15.867494451442624,17.012589729431255,16.057732337455615,15.418710263396912,16.039240252580935,18.985658357903603,17.721735148540322,17.9487747473349
6,16.147961520842877,16.066037314337873,15.863605336642879,17.2668387513108,16.449674817721416,15.387250237868697,15.988221389795877,19.050090421394003,17.600656272704533,17.521468926553673
7,16.112437810945273,17.268705955041373,15.859685797542125,17.396904512067156,16.489071172938704,15.368224299065421,15.893584280303031,19.073512741348324,17.46286108371287,17.18076790718254
8,16.0831589958159,17.330684332213657,15.86926517571885,17.33746969871869,16.395778295328142,15.32857142857143,15.804404357502635,19.017791778223685,17.372215348980607,16.85892482150357
9,16.02359249329759,17.257829923615432,15.861088307728393,17.213980183009365,16.269508082335154,15.303609341825902,15.69183838263002,18.9127462504114,17.279757505543017,16.68462439350845
10,16.017405951712522,17.00385654527245,15.86377012290116,17.110096530133056,16.13264147883898,15.306532663316583,15.61988325835595,18.782531761185904,17.146231138250418,16.69445143256464
11,15.994957983193277,17.009580486316647,15.858671341352839,17.003261578604043,15.983899340789572,15.31045751633987,15.599759515714403,18.67141075018773,17.022463345306218,16.796050632911392
12,15.928759894459104,17.113276463485533,15.874942817932297,16.960853386256513,15.882862413624188,15.33553500660502,15.54264115284668,18.558684934332266,16.912498112127693,16.734922894997226
13,15.90597539543058,17.084061579746123,15.855125395665937,16.888174243531648,15.798550656988821,15.295090439276485,15.501581823410987,18.489352866747655,16.805843139724725,16.541985805635584
14,15.877030162412993,16.93971156104303,15.887319542528592,16.83898679495361,15.742594430802988,15.371184371184372,15.479880432283284,18.44785494901927,16.70013250831597,16.399899165826383
15,15.957247828991315,16.821457894027386,15.90290993582651,16.79482503696402,15.705441277867157,15.263572679509632,15.433584523675627,18.400447925309805,16.56108753599089,16.302580084070154
16,15.851433536055604,16.572609331166532,15.875915750915752,16.72052668704444,15.659838737347744,15.242044358727098,15.383262780853142,18.348169819452874,16.4576273943898,16.196584803218276
17,15.945794392523364,16.565267582743456,15.88492938442286,16.55927393928475,15.626330938147857,15.222087378640778,15.37506006727535,18.260580429757727,16.357747638919395,16.126556213767543
18,15.842155009451796,16.485065015868262,15.867974549310711,16.481736821821606,15.605542062265402,15.237012987012987,15.36600075386355,18.18218682968931,16.21808025978356,16.03592903273699
19,15.850224215246637,16.457148790892543,15.874204601076848,16.451342078708375,15.561536238736963,15.23030303030303,15.397187196896217,18.055926137787253,16.12825997375755,15.954787352980636
20,15.85655737704918,16.376897462369538,15.936314218716692,16.44641903744947,15.521758839528559,15.168341708542714,15.395968322534197,17.909937375904715,16.047734366236217,15.949270326615705
