,Image_1_Actin_Ki67,Image_2_COXI_Actin,Image_3_P2X7_Actin,Image_4_Antibody_Control,Image_5_Ki67_Actin_2_Full,Image_7_COXI_COXII,Image_8_3NT
33,1.343078888888889,2.0481563333333335,1.1546008888888888,1.5426564444444444,5.233689333333333,6.0747527777777774,5.096482222222222
34,1.3199754444444445,2.099341888888889,1.1849757777777779,1.5930644444444444,5.208531444444445,6.104053555555556,5.328661444444444
35,1.2855366666666668,2.140721777777778,1.2148593333333333,1.6497607777777779,5.014826222222222,6.120285666666667,5.582012222222223
36,1.2554794444444444,2.2224093333333332,1.2648165555555555,1.705532111111111,4.589021555555555,6.164890111111111,5.731295111111111
37,1.2314877777777777,2.288293,1.3111956666666666,1.7486114444444445,4.184492555555556,6.253681333333334,5.9388704444444445
38,1.2067273333333333,2.416087777777778,1.3506086666666666,1.7831057777777777,,6.322614,6.126827666666666
39,1.182364,2.5600187777777776,1.413317,1.8342414444444444,,6.410618444444444,6.237684777777778
40,1.1481852222222222,2.713636111111111,1.4772446666666668,1.8744454444444445,,6.4962612222222225,6.3506833333333335
41,1.119815888888889,2.875838,1.5324672222222222,1.9330102222222223,,6.527218666666666,6.408753666666667
42,1.0987173333333333,3.0490981111111113,1.5623033333333334,1.9945781111111112,,6.533128777777778,6.398741444444444
43,1.0784523333333333,3.157665,1.5975746666666666,2.038200888888889,,6.459825777777778,6.340156777777778
44,1.0550546666666667,3.2995693333333334,1.652406,2.083734,,6.309598111111111,6.1964733333333335
45,1.0339771111111111,3.303774777777778,1.698042111111111,2.096810666666667,,6.072091555555556,6.007539666666666
46,1.0113095555555556,3.261307111111111,1.7617204444444445,2.098744,,5.747578222222222,5.729222777777778
47,0.9913942222222222,3.1175695555555554,1.841879888888889,2.0980837777777777,,5.275020111111111,5.383031
48,0.958426,2.941657,1.911393,2.103063888888889,,4.775665555555555,5.000185888888889
49,0.9365852222222222,2.673299,1.9828768888888888,2.0999896666666666,,4.243437444444444,4.614622777777778
50,0.9135273333333334,2.440023222222222,2.0613852222222224,,,3.626859777777778,4.211694777777778
51,0.8965721111111111,2.0594834444444445,2.1004952222222224,,,3.0060176666666667,3.7218495555555555
52,0.8826437777777778,1.7084511111111111,2.1514694444444444,,,2.329727777777778,3.2520855555555555
53,0.8695615555555556,1.4263245555555555,2.174517777777778,,,,2.5273743333333334
54,0.867766,1.1469212222222223,2.1847702222222223,,,,1.7575542222222222
55,0.8556408888888889,0.879014,2.2005397777777778,,,,1.3291198888888889
56,0.8570038888888889,0.6649212222222223,2.2106583333333334,,,,
57,0.8452381111111111,0.41701866666666665,2.179751111111111,,,,
58,0.8447594444444444,,2.158288111111111,,,,
59,0.8326153333333334,,2.1218344444444446,,,,
60,0.8292982222222223,,2.022679666666667,,,,
61,0.821551,,1.9205322222222223,,,,
62,0.816795,,1.7619005555555556,,,,
63,0.8114453333333334,,1.5687287777777779,,,,
64,0.795866,,1.432397,,,,
65,0.7901273333333333,,1.2539542222222222,,,,
66,0.775178,,1.033101111111111,,,,
67,0.765947,,0.902588,,,,
68,0.7637624444444444,,0.6499881111111111,,,,
69,0.7526703333333333,,,,,,
70,0.7474207777777778,,,,,,
71,0.7461086666666666,,,,,,
72,0.7426001111111111,,,,,,
73,0.7450382222222223,,,,,,
74,0.7523063333333333,,,,,,
75,0.7493805555555556,,,,,,
76,0.7540923333333334,,,,,,
77,0.7666463333333333,,,,,,
78,0.7702234444444445,,,,,,
79,0.7715068888888889,,,,,,
80,0.7830286666666667,,,,,,
81,0.7915597777777778,,,,,,
82,0.7890025555555555,,,,,,
83,0.7940994444444445,,,,,,
84,0.7989911111111111,,,,,,
85,0.7967682222222222,,,,,,
86,0.7867321111111111,,,,,,
87,0.7790238888888888,,,,,,
88,0.763149,,,,,,
89,0.7406526666666666,,,,,,
90,0.7120648888888889,,,,,,
91,0.6820111111111111,,,,,,
92,0.6499646666666666,,,,,,
93,0.615159,,,,,,
