,means,med,iqr,minout,maxout
0,5.045257227490035,3.4104413888888887,5.113870489533018,-6.559293845410639,13.896188112721434
1,5.813471776031672,4.320244555555556,4.674004239496297,-5.303003998133334,13.393012959851852
2,6.751832909279058,4.961164833333333,5.164103649950077,-5.47204416936956,15.184370430430747
3,7.410890823582773,5.576326,5.495259169874096,-5.3042640603667,16.676772619129686
4,7.742871999105651,6.104491888888889,4.8150696062413285,-3.7732982982508814,15.486980126714432
5,7.756791593449906,6.316510210413837,3.0969297557767366,-0.8954201614428827,11.492298861664064
6,8.068122831688669,6.778962939251558,3.4934083247066168,-1.147235403726592,12.826397895099873
7,8.477620297730965,7.046547479719555,5.01340305019445,-3.14141413084723,16.912198069930568
8,8.698273185608379,7.293236373806026,4.777279033435229,-2.479740800152844,16.629375333588072
9,8.819243048364077,7.502654927207415,4.493048184224985,-1.7659859430041447,16.206206793895795
10,8.869517179688474,7.56337818891261,4.041264982233276,-0.8462748622388023,15.318785066694302
11,9.047483549182896,7.798536540634276,3.9162221189489053,-0.3927566228678021,15.272131852927819
12,9.206126124828144,7.9104405528786454,4.1913844821865816,-0.573574556613206,16.19196337213312
13,9.2190266562595,7.927509733702958,3.7554483284726174,0.29819122951329646,15.319984543403766
14,9.18821098114816,8.266426813434634,3.424919065285163,0.9809090409611443,14.680585302101797
15,9.133606770392115,8.308295455841101,3.154196568153951,1.6000296199912958,14.216815892607102
16,9.09721058368613,8.13955502443909,3.0239798055555545,1.8438746250000024,13.93979384722222
17,9.087161100913894,8.106316981520386,3.0527144166666655,1.8109993750000024,14.021857041666664
18,9.080803813987275,8.051084363789483,3.1099224976491087,1.7307279503216737,14.170417940918108
19,9.12479805371856,8.265087956711792,3.240130972609241,1.4825032073657871,14.443027097802752
20,9.138437378013588,8.347766697822344,3.375388404402795,1.2254141556596796,14.726967773270859
21,9.146050675003426,8.624562179086276,3.576319981370087,0.8400029076858928,15.145282833166242
22,9.1645424126494,8.5310807007927,3.90716143747704,0.3100225174185116,15.93866826732667
23,9.180500983147969,8.682018026344746,4.390139968077021,-0.4763661424147747,17.084193729893308
24,9.215214537482051,8.586135473574581,4.880968463468201,-1.2591035753371687,18.264770278535636
25,9.362614987418722,8.746249343925813,5.556240031857753,-2.320635690755493,19.904324436675516
26,9.484550515360258,8.763473079709055,6.225139786859515,-3.3355672449265654,21.564991902511494
27,9.548212585128692,8.466328460180359,6.790566559246131,-4.0753943981153276,23.0868718388692
28,9.599595094097033,8.315552208296802,7.569471812828822,-5.243118532072056,25.03476871924323
29,9.739686001297546,8.359565229798195,8.201307588916595,-6.0536019722914896,26.751628383374893
30,9.893726211759766,8.38883496641251,8.849216160180614,-6.958715428229312,28.438149212493144
31,9.97958961984915,8.405643845625029,9.086378256397207,-7.396567446548574,28.948945579040256
32,10.07074868050619,8.40122294362318,9.18715617334818,-7.530059322259339,29.218565371133383
33,10.139343928199077,8.421748417814074,9.65341431487548,-8.257255092744252,30.35640216675767
34,10.226111694335794,8.493805242820669,9.774978462209415,-8.355653488856873,30.744260359980785
35,10.330937021971915,8.716162262928174,9.52486446644155,-7.968616693881651,30.130841171884548
36,10.380458333150772,8.983087295533418,8.857358860547304,-6.892084734701595,28.537350707487622
37,10.373423060669055,9.146661,8.267315855613308,-6.119929222366604,26.94933420008663
38,10.002387187711626,6.979714777777778,8.545524555555556,-6.937765277777778,27.244332944444444
39,10.146321823539367,7.215054111111111,8.586833777777779,-7.059930333333336,27.28740477777778
40,10.200260119493228,7.405544444444445,8.717056444444445,-7.384903555555557,27.483322222222224
41,10.391409749311798,7.637642222222222,8.75722145188504,-7.526016074157046,27.502869733383115
42,10.481201704672587,7.910043333333333,8.825810195262143,-7.716628377044247,27.586612404004327
43,10.441480425885882,8.107622,9.571081666666666,-9.004010055555556,29.28031661111111
