,means,med,iqr,minout,maxout
0,0.4833827623492934,0.32509370152965744,0.5893880947608703,-0.8088784754746388,1.5486739035688424
1,0.5880031610203988,0.3189031209455575,0.5775124268582816,-0.7518657236207558,1.5581839838123708
2,0.763175030721632,0.5806655948645227,0.6389924997809021,-0.7943879996713532,1.7615819994522552
3,0.9241306813898909,0.694155043375833,0.9111126355251574,-1.1107256755099582,2.5337248665906715
4,1.0297189508404756,0.6983155215184969,0.937941960136933,-1.075180745760955,2.676587094786777
5,1.0071318670095928,0.7107410051128542,0.5530230473779112,-0.500654040049823,1.7114381494618218
6,1.101070573801104,0.7867069808287643,0.5829541392449554,-0.4816092647790552,1.8502072922007664
7,1.258293725430409,0.875460572178616,1.2722440378967468,-1.4936138790376046,3.595362272549383
8,1.317448670320019,0.918199665707212,1.3637533933390071,-1.5967551116889875,3.8582584616670417
9,1.3718870362855937,0.9352364698663467,1.426884083846888,-1.6395908660075569,4.067945469379994
10,1.3483685033190282,0.9487541756947722,1.0034654374968826,-0.9691478044485728,3.044713945538957
11,1.3835663707156993,0.9727341919641856,0.9801183163034516,-0.8872258818145627,3.0332473833992437
12,1.4737027488118881,0.9962304386514558,1.4220490598863733,-1.509092372217603,4.17910386732789
13,1.4782381574943506,1.0138670192171202,1.2821759898149432,-1.266697527413996,3.8620064318457765
14,1.5353533120658367,0.9999570787167475,1.5520835313181067,-1.6311540755909124,4.577180049681514
15,1.55975499275991,1.0083663305461257,1.6027994892653437,-1.6707925006887618,4.740405456372613
16,1.5914560689385169,1.0047015439695783,1.6014924709289122,-1.6267008439889472,4.779269039726701
17,1.594294096688338,1.0055188615720583,1.613751508006423,-1.6220268811271688,4.832979150898524
18,1.6021255623116737,1.0076810321561431,1.596553985977974,-1.557715523463398,4.828500420448498
19,1.611988501353545,1.0161854088504298,1.5686073824854934,-1.497697427644127,4.776732102297847
20,1.6287118446781197,1.021758611111111,1.5410108395557818,-1.4216075931671392,4.742435765055989
21,1.6307022658006833,1.049222,1.5043462167530746,-1.370822728719907,4.646562138292392
22,1.669610204721265,1.0778006111111111,1.6530903178967433,-1.582119585492689,5.030241686094284
23,1.6708750057284683,1.0966271111111112,1.5982836898613892,-1.502205950366064,4.890928809079492
24,1.6800148258983338,1.1281158333333334,1.5504268713621392,-1.4056116011751638,4.7960958842733925
25,1.6875259114456393,1.1587849444444445,1.4249279301365476,-1.1862976829259537,4.513414037620237
26,1.7078945119423494,1.190344,1.3880494295921468,-1.0964404367730691,4.455757281595518
27,1.7407628806996875,1.2310800555555557,1.4208646268774996,-1.1077485599322916,4.575709947577707
